what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573043001
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573043188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573056358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573130297
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573149427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1360573150869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573164103
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573182018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573193016
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573208530
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573211143
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1360573212480
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573223648
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573236665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573248700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573255114
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573258456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1360573259398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573260330
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573266617
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573282349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1360573346092
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573361576
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573364474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1360573365464
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573429709
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573431159
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573452759
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573458896
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573463812
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573492429
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573498269
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573506487
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573521134
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573522201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573522233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1360573525200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573533646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573608014
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573616035
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573622174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573645584
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573674190
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573675808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573675830
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573707030
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573728484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573728506
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573744759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573752490
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573784849
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573811710
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573819109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573858895
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573859266
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573860393
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360573872155
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573879485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573887250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360573956152
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360573990308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360573997612
