what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360666518925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360666521890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360732302055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360732303643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756642184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756660902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756670466
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360756680382
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360756684499
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360756685876
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1360756687500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756691386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756693908
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360756694946
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360756716015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756718344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756718350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360756718830
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1360756719660
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360756719694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756759477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756759890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756759914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756761631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360756763486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360759543699
