what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1361253294143
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1361253295105
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361253297117
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361253298298
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.debug",1361253303920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253303961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253305045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253310449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253310471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253310670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253397873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253397914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253400697
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1361253400754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361253400762
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253402946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253405555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361253407819
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253408666
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253409162
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253409666
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253409922
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253410154
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361253410522
