what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361252008477
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361252010127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1361252013748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1361252017668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361252019726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361252020128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252022377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252032092
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1361252033228
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361252034401
executed,command,org.testng.eclipse,6.8.0.20121120_1820,"org.testng.eclipse.shortcut.testngSuite.debug",1361252037173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252041679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252041690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252041890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252127233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252127260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361252129743
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1361252129785
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361252129800
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361252147843
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1361252148578
